TREEID,TAXA,COMMON_NAME,TAG,TAGID,LIVE_TREE,DBH,THEIGHT,HEIGHT_LIVETOP,HEIGHT_LIVEBASE,CROWNWIDTH1,CROWNWIDTH2,CANOPYMISSING,CROWN_LIGHTEXP,TEAM,TREE_TYPE,DATE_MEASURE,TREE_ID_YR,NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,LAT,LONG,TREE_STATUS,NATIVE_TREE,DBH_HEIGHT,DBHX
3957,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20240420000539,49.260685,-123.251253,,,,
3958,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20240420000539,49.260708,-123.251275,,,,
3959,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20240420000539,49.260736,-123.251297,,,,
3960,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20240420000539,49.26076,-123.251315,,,,
3961,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20240420000539,49.260785,-123.251336,,,,
3956,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20240420000539,49.260662,-123.251234,,,,
2769,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20240420000539,49.262911,-123.25399,,,,
2770,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20240420000539,49.262978,-123.254056,,,,
2771,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20240420000539,49.263062,-123.254119,,,,
2772,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20240420000539,49.263138,-123.254188,,,,
3040,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20240420000539,49.269941,-123.254358,,,,
3057,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20240420000539,49.269885,-123.254263,,,,
3039,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20240420000539,49.269825,-123.254426,,,,
3263,Platanus x hispanica,London plane/London planetree,N,,Live,54,15.2,14.8,0.4,17.9,5.2,20,4,6,Angiosperm,,2022,,PLAN,20190614175821,PLAN,20240420000539,49.26412,-123.248975,,0,1.4,
5001,Platanus x hispanica,London plane/London planetree,N,,Live,24,10.8,10.8,1.4,9.6,9.2,10,5,5,Angiosperm,20200301,2020,,PLAN,20190614175841,PLAN,20240420000539,49.264905,-123.252067,,0,1.4,23.7
6553,Platanus x hispanica,London plane/London planetree,N,,Live,46,18.2,18.2,6.8,11.27,9.48,30,1,3,Angiosperm,,2022,long crown = estimated,PLAN,20190614175900,PLAN,20240420000539,49.263913,-123.2453,,0,1.4,
6557,Platanus x hispanica,London plane/London planetree,N,,Live,36,20,20,4.4,14.8,7.75,50,1,3,Angiosperm,,2022,,PLAN,20190614175900,PLAN,20240420000539,49.263847,-123.24504,,0,1.4,
3337,Platanus x hispanica,London plane/London planetree,N,,Live,50,21.9,21.9,3.4,16.2,14.75,70,1,7,Angiosperm,,2022,Canopy partly behind construction fence,PLAN,20190614175906,PLAN,20240420000539,49.265135,-123.248217,,0,1.4,
3330,Platanus x hispanica,London plane/London planetree,N,,Live,49,11.9,9.8,2.1,14.3,5.1,40,2,6,Angiosperm,,2022,,PLAN,20190614175906,PLAN,20240420000539,49.265204,-123.247706,,0,1.4,
4996,Platanus x hispanica,London plane/London planetree,N,,Live,23,10.6,10.6,1.2,8.6,7.3,10,5,5,Angiosperm,20200301,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265361,-123.250731,,0,1.4,22.6
4999,Platanus x hispanica,London plane/London planetree,N,,Live,22,13.2,13.2,1,8.4,7.6,15,5,5,Angiosperm,20200301,2020,,PLAN,20190614175841,PLAN,20240420000539,49.26509,-123.251542,,0,1.4,22.1
5002,Platanus x hispanica,London plane/London planetree,N,,Live,29,15.7,15.7,1.6,9.8,9.6,30,2,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265325,-123.251738,,0,1.4,
6446,Platanus x hispanica,London plane/London planetree,N,,Live,46,15.5,15.5,7,13.78,13.04,70,3,4,Angiosperm,,2022,,PLAN,20190614175900,PLAN,20240420000539,49.263695,-123.246947,,0,1.4,45.8
6591,Platanus x hispanica,London plane/London planetree,N,,Live,37,14.5,14.5,2,22,9.9,35,4,3,Angiosperm,,2022,,PLAN,20190614175903,PLAN,20240420000539,49.263951,-123.244127,,0,1.4,
5003,Platanus x hispanica,London plane/London planetree,N,,Live,25,12.4,12.4,2.2,9.1,11.2,10,5,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265235,-123.251999,,0,1.4,
4997,Platanus x hispanica,London plane/London planetree,N,,Live,23,8.4,8.4,1.2,9,7.4,5,5,5,Angiosperm,20200301,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265283,-123.250979,,0,1.4,22.8
5000,Platanus x hispanica,London plane/London planetree,N,,Live,22,12.2,12.2,1.2,8.3,5.7,15,5,5,Angiosperm,20200301,2020,,PLAN,20190614175841,PLAN,20240420000539,49.264994,-123.251802,,0,1.4,22.4
4992,Platanus x hispanica,London plane/London planetree,N,,Live,25,11.3,11.3,1.95,10.5,9.1,10,5,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265617,-123.25091,,0,1.4,
4994,Platanus x hispanica,London plane/London planetree,N,,Live,24,11.4,11.4,1.9,7.6,4.1,10,5,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265521,-123.251178,,0,1.4,
3534,Platanus x hispanica,London plane/London planetree,N,,Live,66,21.3,21.3,3.2,18.6,13.5,45,2,8,Angiosperm,,2021,,PLAN,20190614175907,PLAN,20240420000539,49.261399,-123.254845,,0,1.4,65.8
6555,Platanus x hispanica,London plane/London planetree,N,,Live,51,17.4,17.4,2,15.15,13.95,40,2,3,Angiosperm,,2022,,PLAN,20190614175900,PLAN,20240420000539,49.263823,-123.245112,,0,1.4,
3339,Platanus x hispanica,London plane/London planetree,Y,2734,Live,45,23.3,23.3,2.2,14.05,9.7,60,3,7,Angiosperm,,2022,Canopy partly behind construction fence,PLAN,20190614175906,PLAN,20240420000539,49.265137,-123.248475,,0,1.4,
3264,Platanus x hispanica,London plane/London planetree,Y,3474,Live,44,15.6,13.9,1.7,15.3,3.8,30,3,6,Angiosperm,,2022,,PLAN,20190614175821,PLAN,20240420000539,49.264138,-123.248864,,0,1.4,
10219,Acer macrophyllum ,big-leaved maple,N,,Live,75,24.2,24.2,5.2,22.5,18.9,35,3,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.259978,-123.255367,,1,1.4,"61.2,42.5"
10023,Acer macrophyllum ,big-leaved maple,N,,Live,11,5.8,5.8,2,5.2,4.9,25,4,5,Angiosperm,,2021,Multiple DBH (3 stems),,,PLAN,20240420000539,49.260738,-123.255956,,1,1.4,"7.3,4.7,7"
10500,Acer macrophyllum ,big-leaved maple,N,,Live,49,25.2,25.2,2.5,14,9.3,35,3,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.260056,-123.255762,,1,1.4,
10678,Acer macrophyllum ,big-leaved maple,N,,Live,92,13.6,13.6,1.4,10.6,9.2,35,2,2,Angiosperm,,2021,,,,PLAN,20240420000539,49.258395,-123.253609,,1,1.4,
10215,Acer macrophyllum ,big-leaved maple,N,,Live,49,16.6,16.6,5.2,9.3,8.2,60,1,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.260018,-123.255547,,1,1.4,
7901,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001121,PLAN,20240420000539,49.257234,-123.238001,,0,,
7906,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001148,PLAN,20240420000539,49.257146,-123.237929,,0,,
7907,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001149,PLAN,20240420000539,49.257042,-123.237849,,0,,
7908,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001150,PLAN,20240420000539,49.256963,-123.237774,,0,,
7909,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001151,PLAN,20240420000539,49.256881,-123.237701,,0,,
7910,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001151,PLAN,20240420000539,49.256774,-123.237615,,0,,
7915,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001200,PLAN,20240420000539,49.256692,-123.237545,,0,,
7898,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001118,PLAN,20240420000539,49.257518,-123.238244,,0,,
7900,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107001120,PLAN,20240420000539,49.257328,-123.23808,,0,,
11464,Platanus x hispanica ,London plane/London planetree,,,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.26518,-123.248113,,,,
9025,Platanus x hispanica,London plane/London planetree,N,,Live,39,16.4,16.4,3.2,11.05,10.32,10,1,3,Angiosperm,,2022,,GISSTUD1,20200106225837,PLAN,20240420000539,49.263916,-123.24369,,0,1.4,
9124,Platanus x hispanica,London plane/London planetree,N,,Live,59,21.4,21.4,3.2,14.2,11.9,15,1,3,Angiosperm,,2022,,GISSTUD1,20200106225842,PLAN,20240420000539,49.263839,-123.243627,,0,1.4,
9021,Platanus x hispanica,London plane/London planetree,N,,Live,55,16.8,16.8,1.2,16.06,12.9,15,2,3,Angiosperm,,2022,,GISSTUD1,20200106225821,PLAN,20240420000539,49.264199,-123.243913,,0,1.4,
9506,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200221195649,PLAN,20240420000539,49.262315,-123.235177,,0,,
7336,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200215000012,PLAN,20240420000539,49.263117,-123.237533,,0,,
9366,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235951,PLAN,20240420000539,49.255011,-123.241398,,0,,
9367,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000004,PLAN,20240420000539,49.254781,-123.240876,,0,,
7769,Liriodendron tulipifera ,tulip tree,N,,Live,15,9,9,1,6.9,4.3,55,5,10,Angiosperm,,2022,,GISSTUD1,20200106215112,PLAN,20240420000539,49.269952,-123.252648,,0,1.4,
7770,Liriodendron tulipifera ,tulip tree,N,,Live,14,7.2,7.2,1.2,4.5,4.5,35,4,10,Angiosperm,,2022,,GISSTUD1,20200106215114,PLAN,20240420000539,49.270021,-123.252701,,0,1.4,
9807,Acer negundo ,Manitoba maple,Y,6964,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.265049,-123.25754,,,,
10035,Acer negundo ,Manitoba maple,N,,Live,13,5.2,5.2,1.7,4.8,4.3,35,4,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.260771,-123.25669,,0,1.4,
10037,Acer negundo ,Manitoba maple,N,,Live,14,6.6,6.6,2.2,5.1,4.9,25,4,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.260839,-123.256674,,0,1.4,
10034,Acer negundo ,Manitoba maple,N,,Live,16,6.2,6.2,2,3.9,3.6,35,4,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.260761,-123.256703,,0,1.4,
10033,Acer negundo ,Manitoba maple,N,,Live,10,5,5,1.2,4.4,4.3,25,5,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.26068,-123.256397,,0,1.4,
10036,Acer negundo ,Manitoba maple,N,,Live,15,6,6,2.4,5.9,5.7,20,4,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.260812,-123.256749,,0,1.4,
10039,Acer negundo ,Manitoba maple,N,,Live,18,5.8,5.8,2.5,5.8,5.6,20,4,5,Angiosperm,,2021,,,,PLAN,20240420000539,49.260825,-123.256811,,0,1.4,
8956,Phellodendron amurense,Amur corktree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235328,PLAN,20240420000539,49.258878,-123.243472,,0,,
8957,Phellodendron amurense,Amur corktree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235329,PLAN,20240420000539,49.25885,-123.243526,,0,,
9272,Quercus rubra ,northern red oak,N,,,,,,,,,,,,,,,,GISSTUD1,20200106234653,PLAN,20240420000539,49.262496,-123.242525,,,,
9273,Quercus rubra ,northern red oak,N,,,,,,,,,,,,,,,,GISSTUD1,20200106234653,PLAN,20240420000539,49.262558,-123.242591,,,,
7721,Fraxinus americana,white ash,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000738,PLAN,20240420000539,49.258666,-123.240003,,0,,
5291,Acer platanoides,Norway maple,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20240420000539,49.259531,-123.247977,,,,
5292,Acer platanoides,Norway maple,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20240420000539,49.259538,-123.247983,,,,
5448,Acer platanoides,Norway maple,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20240420000539,49.260303,-123.24623,,,,
2997,Acer platanoides,Norway maple,,,,,,,,,,,,,,,,,PLAN,20190614175826,PLAN,20240420000539,49.26801,-123.258388,,,,
2594,Acer platanoides ,Norway maple,N,,Live,46,11.8,11.8,,6.3,6.2,10,2,1,Angiosperm,20200301,2020,,PLAN,20190614175848,PLAN,20240420000539,49.261125,-123.247362,,0,1.4,
3985,Acer platanoides,Norway maple,N,,Live,30,5.18,3.58,1.6,9.4,7.8,5,3,8,,20190301,,,PLAN,20190614175913,PLAN,20240420000539,49.261202,-123.251433,,,,
2574,Acer platanoides,Norway maple,N,,Live,48,12,12,4,9.2,11.6,10,3,2,Angiosperm,20200301,2020,,PLAN,20190614175848,PLAN,20240420000539,49.261314,-123.247292,,0,1.4,
5023,Acer platanoides,Norway maple,N,,Live,53,13.5,13.5,4.1,11,12.8,40,3,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.26584,-123.252597,,0,1.4,
5333,Acer platanoides,Norway maple,N,,Live,21,9.8,9.8,,4.7,7.7,10,1,1,Angiosperm,20200301,2020,,PLAN,20190614175837,PLAN,20240420000539,49.25988,-123.248338,,0,1.4,
2202,Acer platanoides,Norway maple,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20240420000539,49.260789,-123.251084,,,,
5331,Acer platanoides,Norway maple,N,,Live,5,3.5,3.5,,1.7,2.2,10,1,1,Angiosperm,20200301,2020,,PLAN,20190614175837,PLAN,20240420000539,49.259843,-123.248283,,0,1.4,
2773,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20240420000539,49.26322,-123.254249,,,,
2785,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20240420000539,49.263297,-123.254313,,,,
5005,Prunus serrulata,Japanese cherry,N,,Live,10,2.1,2.1,1.5,3.7,2.2,35,4,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265761,-123.251135,,0,1.4,
3892,Prunus serrulata,Japanese cherry,N,,Live,70,7.2,5.95,1.25,13.5,6.45,25,2,8,,20190301,,,PLAN,20190614175914,PLAN,20240420000539,49.260756,-123.250219,,,,
6089,Prunus serrulata,Japanese cherry,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20240420000539,49.263762,-123.248578,,,,
6619,Prunus serrulata,Japanese cherry,N,,Live,35,6.2,6.2,2.14,7.51,7.1,35,3,2,Angiosperm,,2022,,PLAN,20190614175905,PLAN,20240420000539,49.263351,-123.243656,,0,1.4,
4919,Prunus serrulata,Japanese cherry,N,,Live,51,7.3,7.3,2,8.7,5.5,40,4,4,Angiosperm,20200301,2020,,PLAN,20190614175839,PLAN,20240420000539,49.263258,-123.249563,,0,1.4,
4912,Prunus serrulata,Japanese cherry,N,,Live,34,4.4,3,2.4,8.4,6.8,30,4,4,Angiosperm,20200301,2020,,PLAN,20190614175839,PLAN,20240420000539,49.263131,-123.249808,,0,1.4,"19.3,22,16.6"
4911,Prunus serrulata,Japanese cherry,N,,Live,37,4.63,4.63,1.4,7.3,5.2,35,3,4,Angiosperm,20200301,2020,,PLAN,20190614175839,PLAN,20240420000539,49.263109,-123.249894,,0,1.4,"15.5,30,14"
5007,Prunus serrulata,Japanese cherry,N,,Live,12,2.7,2.1,1.6,2,1.5,55,4,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265751,-123.251151,,0,1.4,
4909,Prunus serrulata,Japanese cherry,N,,Live,47,6,6,1.2,10.3,8.9,30,4,4,Angiosperm,20200301,2020,,PLAN,20190614175839,PLAN,20240420000539,49.263062,-123.250061,,0,1.4,"19,17,27,29"
4920,Prunus serrulata,Japanese cherry,N,,Live,40,7.2,7.2,2.4,10.4,5,60,3,4,Angiosperm,20200301,2020,,PLAN,20190614175839,PLAN,20240420000539,49.263297,-123.249539,,0,1.4,
4921,Prunus serrulata,Japanese cherry,N,,Live,41,9.6,9.6,0.9,10.4,5.9,25,3,4,Angiosperm,20200301,2020,,PLAN,20190614175839,PLAN,20240420000539,49.263342,-123.249512,,0,1.4,
6621,Prunus serrulata,Japanese cherry,N,,Live,30,5.2,5.2,2.1,6.12,4.57,45,4,2,Angiosperm,,2022,,PLAN,20190614175906,PLAN,20240420000539,49.263378,-123.243673,,0,1.4,
4908,Prunus serrulata,Japanese cherry,N,,Live,46,7.3,7.3,2.5,8,3.2,65,5,4,Angiosperm,20200301,2020,,PLAN,20190614175839,PLAN,20240420000539,49.263134,-123.250099,,0,1.4,"27,28.5,24"
5006,Prunus serrulata,Japanese cherry,N,,Live,15,2.6,2.6,1.5,3.4,3.1,20,4,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.26573,-123.251155,,0,1.4,
4910,Prunus serrulata,Japanese cherry,N,,Live,33,4.2,3.8,2,7.8,6,55,3,4,Angiosperm,20200301,2020,,PLAN,20190614175839,PLAN,20240420000539,49.263083,-123.249963,,0,1.4,"18.4,21.4,16.5"
11157,Prunus serrulata,Japanese cherry,Y,4937,Live,32,6.4,6.4,2.4,6.2,6.1,15,5,11,Angiosperm,,2021,,,,PLAN,20240420000539,49.263622,-123.258644,,0,1.4,
5009,Prunus serrulata,Japanese cherry,Y,2652,Live,21,3.8,3.8,1.3,7.5,6.5,10,3,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265626,-123.251306,,0,1.4,
5022,Prunus serrulata,Japanese cherry,Y,5931,Live,94,11.7,11.7,3.2,15.5,13.6,30,3,6,Angiosperm,,2020,,PLAN,20190614175841,PLAN,20240420000539,49.265943,-123.252458,,0,1.4,
6624,Prunus serrulata,Japanese cherry,Y,3320,Live,22,7.8,7.8,3.4,9.05,8.15,30,2,2,Angiosperm,,2022,,PLAN,20190614175851,PLAN,20240420000539,49.26331,-123.243783,,0,1.4,
6097,Prunus serrulata,Japanese cherry,Y,3121,Live,38,5.7,5.7,1.2,8.4,7.2,20,3,1,Angiosperm,,2022,"pruning evidence visible, 2 full dead branches",PLAN,20190614175859,PLAN,20240420000539,49.264024,-123.24785,,0,1.4,
2146,Pyrus calleryana,callery pear,N,,Live,6,4,2.8,1.2,1.9,1.7,0,3,8,,20190301,,,PLAN,20190614175927,PLAN,20240420000539,49.260506,-123.250161,,,,
2682,Pyrus calleryana,callery pear,N,,Live,5,4.4,2.65,1.75,1.7,1,0,2,8,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.260221,-123.251371,,,,
4078,Quercus garryana,Garry oak,N,,Live,5,4.836,4.836,0.55,2.1,1.9,20,5,7,Angiosperm,20190301,2019,,PLAN,20190614175918,PLAN,20240420000539,49.26196,-123.252451,,1,1.4,
10396,Chamaecyparis lawsoniana,Port Orford-cedar,N,,Live,42,19.7,19.7,2.6,9.7,3.4,80,3,8,Coniferous,,2021,,,,PLAN,20240420000539,49.262976,-123.256171,,1,1.4,41.6
10395,Chamaecyparis lawsoniana,Port Orford-cedar,Y,4882,Live,36,16.8,16.8,2.4,5.7,5.3,50,3,8,Coniferous,,2021,This tree needs to be concerned more as the inner brunches are died.,,,PLAN,20240420000539,49.262973,-123.256118,,1,1.4,36.1
10439,Sequoia sempervirens,coast redwood,N,,Live,68,25.3,25.3,0,5.8,5.15,20,3,7,Coniferous,,2021,,,,PLAN,20240420000539,49.262059,-123.258228,,0,1.4,"43.6,51.6"
10437,Sequoia sempervirens,coast redwood,N,,Live,52,25.8,25.8,0,8.4,4.9,50,4,7,Coniferous,,2021,,,,PLAN,20240420000539,49.261982,-123.25819,,0,1.4,
10444,Sequoia sempervirens,coast redwood,N,,Live,66,19.8,19.8,0.6,6.05,5.2,35,4,7,Coniferous,,2021,,,,PLAN,20240420000539,49.262452,-123.258177,,0,1.4,
10438,Sequoia sempervirens,coast redwood,N,,Live,72,26.4,26.4,0,5.2,5,55,3,7,Coniferous,,2021,,,,PLAN,20240420000539,49.262008,-123.258202,,0,1.4,
10445,Sequoia sempervirens,coast redwood,N,,Live,57,16.4,16.4,0.5,6.3,4.7,35,4,7,Coniferous,,2021,on a slope,,,PLAN,20240420000539,49.262473,-123.258197,,0,1.4,
4829,Cotinus coggygria,fustet,N,,Live,13,4,4,0.8,5.5,3.8,20,4,3,Angiosperm,20200301,2020,,PLAN,20190614175838,PLAN,20240420000539,49.262856,-123.248274,,0,1.4,"6.4,7.2,8.6"
4830,Cotinus coggygria,fustet,N,,Live,10,3.4,3.4,1.4,3.4,2.7,15,5,3,Angiosperm,20200301,2020,,PLAN,20190614175838,PLAN,20240420000539,49.262928,-123.24832,,0,1.4,9.6
4831,Cotinus coggygria,fustet,N,,Live,8,3.3,3.3,1.6,2.9,2.8,15,5,3,Angiosperm,20200301,2020,,PLAN,20190614175838,PLAN,20240420000539,49.262976,-123.248354,,0,1.1,7.5
4320,Cotinus coggygria,fustet,Y,6665,Live,19,18.7,,6.1,15.5,3.3,15,5,11,Angiosperm,20200301,2020,,PLAN,20190614175908,PLAN,20240420000539,49.26839,-123.254662,,0,1.4,18.9
4319,Cotinus coggygria,fustet,Y,6664,Live,16,12.3,,3.8,10.2,6.2,15,5,11,Angiosperm,20200301,2020,,PLAN,20190614175908,PLAN,20240420000539,49.268409,-123.254644,,0,1.4,15.8
2828,Quercus petraea ,durmast oak/sessile oak,Y,4815,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20240420000539,49.265045,-123.256266,,,,
5211,Osmanthus heterophyllus,Chinese-holly,,,,,,,,,,,,,,,,,PLAN,20190614175815,PLAN,20240420000539,49.269119,-123.256708,,,,
4154,Cornus mas,sorbet/cornelian-cherry,N,,Live,7,4.56,4.18,0.3,4.2,4.1,35,4,5,,20190301,,,PLAN,20190614175929,PLAN,20240420000539,49.263474,-123.253191,,,,
2765,Cornus mas,sorbet/cornelian-cherry,N,,Live,8,3.1,2.79,0.5,4.4,3.5,20,5,5,,20190301,,,PLAN,20190614175912,PLAN,20240420000539,49.263513,-123.253227,,,,
4984,Cornus mas,sorbet/cornelian-cherry,N,,Live,6,4.8,4.8,1.2,3.3,2.8,10,1,5,Angiosperm,20200301,2020,,PLAN,20190614175840,PLAN,20240420000539,49.26509,-123.250288,,0,0.9,6
4985,Cornus mas,sorbet/cornelian-cherry,N,,Live,7,4.8,4.8,1,3.5,2,5,4,5,Angiosperm,20200301,2020,,PLAN,20190614175840,PLAN,20240420000539,49.265093,-123.250249,,0,1,6.8
4981,Cornus mas,sorbet/cornelian-cherry,N,,Live,9,4.8,4.8,0.6,3.3,3.2,5,3,5,Angiosperm,20200301,2020,,PLAN,20190614175840,PLAN,20240420000539,49.265036,-123.250223,,0,0.9,8.6
9372,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000012,PLAN,20240420000539,49.254836,-123.240696,,0,,
9373,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000013,PLAN,20240420000539,49.254889,-123.240875,,0,,
7593,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000104,PLAN,20240420000539,49.254808,-123.240131,,0,,
9371,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000012,PLAN,20240420000539,49.254796,-123.240444,,0,,
7723,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000521,PLAN,20240420000539,49.258361,-123.238972,,0,,
7525,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000523,PLAN,20240420000539,49.258468,-123.239089,,0,,
7526,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000524,PLAN,20240420000539,49.258554,-123.239151,,0,,
7527,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000524,PLAN,20240420000539,49.258641,-123.239233,,0,,
7528,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000525,PLAN,20240420000539,49.25873,-123.239306,,0,,
7726,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000747,PLAN,20240420000539,49.258854,-123.239406,,0,,
7727,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000748,PLAN,20240420000539,49.258921,-123.239481,,0,,
7728,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000750,PLAN,20240420000539,49.259011,-123.239544,,0,,
7729,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000751,PLAN,20240420000539,49.259092,-123.239615,,0,,
7730,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000752,PLAN,20240420000539,49.259159,-123.239675,,0,,
7731,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000752,PLAN,20240420000539,49.259264,-123.239766,,0,,
7732,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000753,PLAN,20240420000539,49.259361,-123.239852,,0,,
7814,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000815,PLAN,20240420000539,49.259563,-123.240041,,0,,
7815,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000816,PLAN,20240420000539,49.259651,-123.240127,,0,,
7816,Platanus x hispanica,London plane/London planetree,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000837,PLAN,20240420000539,49.259804,-123.240246,,0,,
