ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS,LAT,LONG
VAD10337,,,,,Fairview Crescent Residence (Unit 16),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2709,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184232,VAD11161,2709 Fairview Crescent,-123.239446,49.263079
VAD10338,,,,,Fairview Crescent Residence (Unit 16),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2707,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184234,VAD11161,2707 Fairview Crescent,-123.239513,49.263103
VAD10339,,,,,Fairview Crescent Residence (Unit 16),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2697,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184233,VAD11161,2697 Fairview Crescent,-123.239451,49.263157
VAD10341,,,,,Fairview Crescent Residence (Unit 17),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2695,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184233,VAD11161,2695 Fairview Crescent,-123.239474,49.263194
VAD10342,,,,,Fairview Crescent Residence (Unit 17),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2691,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184233,VAD11161,2691 Fairview Crescent,-123.239483,49.263267
VAD10343,,,,,Fairview Crescent Residence (Unit 17),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2689,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184234,VAD11161,2689 Fairview Crescent,-123.239495,49.263305
VAD10344,,,,,Fairview Crescent Residence (Unit 18),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2687,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184233,VAD11161,2687 Fairview Crescent,-123.239513,49.263326
VAD10345,,,,,Fairview Crescent Residence (Unit 8),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2786,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184234,VAD11162,2786 Fairview Crescent,-123.238823,49.262806
VAD10346,,,,,Fairview Crescent Residence (Unit 8),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2784,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184234,VAD11162,2784 Fairview Crescent,-123.238789,49.262845
VAD10347,,,,,Fairview Crescent Residence (Unit 7),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2774,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184233,VAD11162,2774 Fairview Crescent,-123.238852,49.262946
VAD10665,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2606,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184232,VAD11162,2606 Fairview Crescent,-123.240996,49.263223
VAD10666,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2610,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184234,VAD11162,2610 Fairview Crescent,-123.240956,49.263234
VAD10667,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2608,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184233,VAD11162,2608 Fairview Crescent,-123.24099,49.263235
VAD10668,,,,,Fairview Crescent Residence (Unit 28),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2634,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184234,VAD11162,2634 Fairview Crescent,-123.240581,49.263291
VAD10669,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2612,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200618184233,VAD11162,2612 Fairview Crescent,-123.240897,49.263221
