POI_ID,ADD_ID,PLACENAME,PLACENAME2,ABBREVIATEDPLACENAME,BL_NAME,BL_CLASS,SERVICE_TYPE,PHOTOURL,URL,CONTACT,HOURS,LICENSE,MANAGE,STATUS,LEED,HTML,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,BCN_CODE,BCN_LANDUSE,BCN_NOEMP,BCN_CLASS,LAT,LONG
POI-312,VAD10604,Hubbard's,,,Place Vanier Residence,,minimart,,http://www.food.ubc.ca/place/hubbards,Phone: (604) 822-5805,Daily: 5pm - 11pm,N,SHHS,Current,Retail,,,,NIKT,20200715214529,{EF9C6CE3-E7F6-48A1-B33E-A9438C8DECE7},CO10,Commercial,0-5,Legal Entities,-123.258818,49.264881
POI-543,VAD10091,Uncle Fatih's Pizza,,,Central,,restaurant,,http://orders.unclefatih.com/zgrid/themes/10788/intro/index.jsp,Phone: (604) 428-6253,M-Th: 10am - 1am; Fri: 10am - 3am; Sat: 10am - 2am; Sun: 10am - 12am,,,Current,,,GISSTUD1,20180719182209,NIKT,20200713213658,{DDA4FE06-227E-42B8-8929-9CB642EBC063},CO3,Commercial,10-15,Legal Entities,-123.247505,49.266209
POI-509,VAD10412,Allan McGavin Sports Medicine Clinic Physiotherapy,,,University Services Building,,medical,,https://www.allanmcgavinphysio.com/,,,,,Current,,,GISSTUD1,20180117190435,NIKT,20200713231309,{876D6C16-FFA5-48FD-B2F6-233B1EC5EDC1},SD2,Health,,Urban Facilities,-123.253832,49.261445
POI-424,VAD10364,Place Vanier Residence Front Desk,Front Desk,,Place Vanier Residence  ,,housing_student,,http://vancouver.housing.ubc.ca/residences/place-vanier/,,,N,SHHS,Current,,,,,NIKT,20200715214501,{6BBF59D3-7831-449A-ACB4-4A59CBFD43AE},,,,Academic,-123.258395,49.264747
POI-203,VAD11023,Granville Island Produce at University,,,University Village,,grocery,,,Phone: (604) 677-3388,,N,UEL,UEL,Food,,,,PLAN,20200708210742,{25BDA999-7AD3-4761-8D8B-B9B1A3572D9E},CO9,Commercial,0-5,Legal Entities,-123.243002,49.265752
POI-324,VAD11040,Magma Cafe,,,Earth Sciences Building,,cafe,,http://www.food.ubc.ca/place/magma-cafe/,Phone: (604) 827-1525,M-F: 7:30am - 3pm,N,SHHS,Current,Services,,,,PLAN,20200708210742,{28CFEEC9-5E80-4E9D-92E2-57DCC128558F},CO4,Commercial,5-10,Legal Entities,-123.251836,49.262784
POI-325,VAD11098,Mercante,Mercante Pizza,,Ponderosa Commons,,cafe,,http://www.food.ubc.ca/place/mercante/,Phone: (604) 827-2210,M-F: 8am - 9pm; Sat/Sun: 11am - 5pm,N,SHHS,Current,Services,,,,PLAN,20200708210742,{6A6C754A-A733-403B-9322-1B483D7D7CD7},CO2,Commercial,10-15,Legal Entities,-123.255011,49.263683
POI-202,VAD10891,Staples,,,University Village,,commercial_services,,http://www.staples.ca/,Phone: (604) 221-4780; Email: https://www.staples.ca/sbdca/en_CA/content/help-centre/contact-us.html,M-F: 9am - 7pm; Sat: 10am - 6pm; Sun: 10am - 6pm,N,UEL,UEL,Services,,,,PLAN,20200708210742,{03D825B4-91EA-44E2-861C-6C8F6E6FC4C4},CO15,Commercial,10-15,Legal Entities,-123.242197,49.26626
POI-204,VAD10891,House of Vision,,,University Village,,retail,,http://houseofvisionoptical.com/,Phone: (604) 225-0708; Email: houseofvisionoptical@gmail.com; Fax: (604) 225-0709,M-F: 10am - 6:30pm; Sat: 10am - 6pm; Sun: 11am - 5pm,N,UEL,UEL,Retail,,,,PLAN,20200708210742,{1D71454C-4EF0-4A41-98F5-D12E2E9D9ABB},CO14,Commercial,0-5,Legal Entities,-123.242308,49.266
POI-206,VAD11023,Prime News,,,University Village,,retail,,,Phone: (604) 221-1197,M-Thurs: 10am - 7pm; Fri: 10am - 9pm; Sat: 11am - 7pm,N,UEL,UEL,Retail,,,,PLAN,20200708210742,{3550F4F1-154F-4A37-8FDE-306DEF03CC59},CO14,Commercial,0-5,Legal Entities,-123.24304,49.266004
POI-208,VAD11023,Little Mountain Learning Academy ,,,University Village,,commercial_services,,http://www.lmacademics.com/,Phone: (604) 221-2363,M-F: 9am - 6pm; Sat/Sun: Closed,N,UEL,UEL,Services,,,,PLAN,20200708210742,{F2847F81-898E-44AF-9E16-C9ACD8BDCF49},CO15,Commercial,5-10,Legal Entities,-123.243049,49.265798
POI-211,VAD11023,Discount Textbooks,,,University Village,,retail,,http://www.discounttextbooks.ca/,Phone: (604) 221-1822,For Store Hours: https://www.facebook.com/discounttextbooks/,N,UEL,UEL,Civic,,,,PLAN,20200708210742,{486A4206-6049-47C4-872C-096D01AEA7AB},CO14,Commercial,5-10,Legal Entities,-123.243061,49.265917
POI-341,VAD11070,Menchie's Frozen Yogurt,,,Tapestry,,cafe,,http://www.menchies.ca/,Phone: (604) 558-1622,M-Sun: 11:30am - 10pm,Y,Non-UBC,Current,Services,,,,PLAN,20200708210742,{0DB6D1A3-D546-4E43-984F-F8CD32FFE3FC},CO1,Commercial,10-15,Legal Entities,-123.234979,49.254372
POI-342,VAD11060,Jugo Juice,,,Tapestry,,cafe,,http://www.jugojuice.com/en/locations/british-columbia,Phone: (604) 221-6116,Daily: 9am - 7:30pm,Y,Non-UBC,Current,Services,,,,PLAN,20200708210742,{565F5726-46E2-4B5E-93E2-64F5C8A5CEF1},CO4,Commercial,10-15,Legal Entities,-123.235059,49.25447
POI-343,VAD10066,Dough Girls Baking,,,Mews,,cafe,,http://www.doughgirlsbakeshop.com/,Phone: (604) 333-5474,M-Sat: 8am - 6pm; Sun: 9am - 5pm,Y,Non-UBC,Current,Services,,,,PLAN,20200708210742,{93B9CDDD-AB94-4C16-999E-7D13776D5505},CO4,Commercial,5-10,Legal Entities,-123.235908,49.254567
POI-275,VAD10168,Ponderosa Commons Studio,,,Ponderosa Commons Arbutus House,,athletics,,http://www.recreation.ubc.ca/home-page/contact-us/contact-info-ponderosa-commons/,Phone: (604) 822-6000; Email: src.operations@ubc.ca ,http://www.recreation.ubc.ca/drop-in/,N,Athletics,Current,Services,,,,PLAN,20200708210743,{666F68FE-A5B2-4803-AAB1-C4C2B4D8CB86},CO16,Commercial,0-5,Legal Entities,-123.255682,49.263528
POI-497,VAD10103,Open Kitchen,Open,,Orchard Commons,,restaurant,http://www.food.ubc.ca/wp-content/uploads/2016/07/Open-Kitchen-UBC.zip,http://www.food.ubc.ca/place/open-kitchen/,Phone: (604) 827-4450,M-F: 11am - 2pm; Sat/Sun: Closed,,SHHS,Current,Services,,,,PLAN,20200708210743,{1DC3480F-568F-43D2-8F28-B50443DC62B8},CO2,Commercial,10-15,Legal Entities,-123.251385,49.260585
POI-498,VAD10103,Hero Coffee + Market,Hero,,Orchard Commons,,cafe,,http://www.food.ubc.ca/place/hero/,Phone: (604) 827-2031,Needs Updating,,SHHS,Current,Services,,,,PLAN,20200708210743,{D70ACA9A-4F10-4DBF-BCBD-F8841095FBF4},CO4,Commercial,5-10,Legal Entities,-123.25127,49.260623
POI-273,VAD10781,Wesbrook Fitness Centre,,,Wesbrook Community Centre,,athletics,,https://wearecommunityvan.ca/sports-fitness/fitness-centre/,Phone: (604) 822-4227,M-Thurs: 6am - 10pm; Fri: 6am - 8:30pm; Sat/Sun: 8:30am - 7pm; Holidays: 12pm - ,N,UNA,Current,Services,,,,PLAN,20200708210743,{E8503EC0-D1F6-4781-998D-60832C733285},CO16,Commercial,5-10,Legal Entities,-123.237524,49.25416
POI-306,VAD10032,Sage Bistro,,,Leon and Thea Koerner University Centre,,restaurant,,http://www.food.ubc.ca/place/sage/ ; https://sage.ubc.ca/,Phone: (604) 822-0968,M-F: 11:30am - 2:00pm; Sat and Sun: Closed,N,SHHS,Current,Services,,,,PLAN,20200708210743,{16665DDB-6EEB-492E-864D-DA424BCD2E77},CO2,Commercial,15-20,Legal Entities,-123.256925,49.268815
POI-58,VAD10023,"Centre for Teaching, Learning and Technology (CTLT)",,,Irving K. Barber Learning Centre,,department,,http://ctlt.ubc.ca/,Phone: (604) 827-0360; Email: ctlt.info@ubc.ca; Events: ctlt.events@ubc.ca; Fax: (604) 822-9826,,N,UBC,Current,Civic,,,,PLAN,20200708210743,{FE577749-BC1E-4677-94A7-53D4FBCED56D},,,,Academic,-123.252633,49.267543
POI-83,VAD10377,Ceremonies and Events ,UBC Ceremonies & Events,,Ponderosa Office Annex B,,campus_services,,http://ceremonies.ubc.ca/,Phone: (604) 822-2484; Email: ceremonies.office@ubc.ca; Fax: (604) 822-9060,,N,UBC,Current,,,,,PLAN,20200708210743,{288B7223-CA3D-410E-B19A-EB6908B396CB},,,,Academic,-123.255945,49.264806
POI-359,VAD10023,Chapman Learning Commons,,,Irving K. Barber Learning Centre,,campus_services,,http://learningcommons.ubc.ca/,Phone: (604) 827-3909; Email Learning Services Librarian: alex.kuskowski@ubc.ca,M-Thurs: 8am - 10pm; Fri: 8am - 6pm; Sat & Sun: 10am - 6pm,N,Library,Current,,,,,PLAN,20200708210743,{431DF689-1AB7-4459-BAF8-A73D1CA1D70C},,,,Academic,-123.25293,49.267627
POI-101,VAD11138,Chef Hung Taiwanese Beef Noodle,,,Wesbrook Professional Centre,,restaurant,,https://www.chefhungnoodle.com/home.php,Phone: (604) 228-8765,Daily: 11am - 9pm,Y,Non-UBC,Current,Services,,,,PLAN,20200708210743,{1DD22006-037C-455F-8A0C-D12BABD28C11},CO2,Commercial,10-15,Legal Entities,-123.236285,49.254322
POI-67,VAD10845,Father David Bauer Arena,,,Doug Mitchell Centre,,athletics,,https://thunderbirdarena.ubc.ca/venue/father-david-bauer-arena/,Phone: (604) 822-6121,M-F: 9am - 5pm,N,Athletics,Current,Services,,,,PLAN,20200708210743,{D2C994AE-343D-4854-8817-EF85A2D32A55},DE3,Sports,,Urban Facilities,-123.241947,49.260412
POI-538,VAD10033,Canadian Kailuan Dehua Mines Co. Ltd.,,,3800 Wesbrook Mall,,commercial services,,https://ckdmines.com/,Phone: (604) 697-9212; Fax: (604) 633-0342; Email: info@ckdmines.com,,,,Current,,,GISSTUD1,20180713172055,NIKT,20200714213611,{10920F70-DEC5-41E5-A57D-3A58C136ED16},CO15,Commercial,,Legal Entities,-123.230914,49.250051
POI-356,VAD10490,Law Library,,,Allard Hall,,libraries,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/482.jpg,http://www.library.ubc.ca/law,Information Desk: (604) 822-2275,M-F: 9am - 5pm; Sat/Sun: Closed,N,Library,Current,Civic,,,,PLAN,20200708210744,{62E60E57-91DA-4FC7-AB5E-52DD5551F936},CU2,Cultural,,Urban Facilities,-123.25298,49.270037
POI-367,VAD11033,Sauder Family Garden,,,,,garden,,,,,N,UBC,Current,,,,,PLAN,20200708210744,{28361191-DFD7-43C4-8BE7-08295BAD0B4B},DE5,Sports,,Urban Facilities,-123.244986,49.264417
POI-181,VAD11103,Money and Raymond M.C. Lee Square,Lee Square,,,garden,plaza,,,,,N,UBC,Current,Civic,,,,PLAN,20200708210744,{881A8FFB-76F9-4E4C-AAD1-C29FF5D92D46},,,,,-123.25049,49.265578
POI-187,VAD10616,The Knoll,,,,garden,garden,,,,,N,UBC,Current,,,,,PLAN,20200708210744,{5C6D6889-7043-470B-B227-C9AB4F77EAC7},DE5,Sports,,Urban Facilities,-123.25035,49.266481
POI-182,VAD10380,Davidson Arboretum,,,,garden,garden,,,,,N,UBC,Current,Civic,,,,PLAN,20200708210744,{C6D69A48-2826-4FD1-B333-52715EB9A691},,,,,-123.257123,49.265197
POI-177,VAD10158,Library Garden,,,,garden-l,garden,,,,,N,UBC,Current,,,,,PLAN,20200708210744,{0CB0F064-4CA4-4516-85B8-4EAFEA6B4434},DE5,Sports,,Urban Facilities,-123.253683,49.267191
POI-145,VAD11146,Koerner Plaza,,,,garden,plaza,,,,,N,UBC,Current,Civic,,,,PLAN,20200708210744,{1D0EFD60-D67B-402F-89A3-E73688EFFA2C},,,,,-123.254633,49.266812
POI-188,VAD10820,Patient Park,,,,garden,garden,,,,,N,UBC,Current,,,,,PLAN,20200708210744,{AFDA64A1-307D-49A6-80E1-04248C52CBD4},DE5,Sports,,Urban Facilities,-123.246876,49.263741
POI-335,VAD11126,Corner Cafe,,,UBC Hospital - Koerner Pavilion,,cafe,,https://ubc.catertrax.com/,Phone: (604) 822-7534,M-F: 7am - 4:30pm,N,Non-UBC,Current,Services,,,,PLAN,20200708210744,{CB19BA5D-D4ED-4734-9ABB-10FEA548FED3},CO4,Commercial,10-15,Legal Entities,-123.246102,49.264648
POI-284,VAD10421,Kids Club Jr. Child Care,Kids Club Jr. ,,Sopron House,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,SHHS,Current,Civic,<p>Kids Club Jr. Child Care Services Centre</p>,,,PLAN,20200708210744,{1998222A-E16A-43F4-A4DA-2BDEC0A9B56D},BS6,Social welfare,,Urban Facilities,-123.235445,49.26215
POI-545,VAD10616,AMS Nest Food Court,,,AMS Nest,,restaurant,,https://www.ams.ubc.ca/the-nest/eat/,Phone: (604) 822-2901; Fax: (604) 822-9019,,,,Current,,,GISSTUD1,20180515201558,NIKT,20200714212806,{B51C4529-C5EB-4DA8-A270-B279A7EAD998},,,,,-123.249988,49.266616
POI-524,VAD10774,Acts Technologies Inc.,,,Wesbrook Professional Centre,,commercial services,,,,,,,Current,,,GISSTUD1,20180712210235,NIKT,20200714213558,{465FC5BC-705C-4208-854C-544B15C44B6D},CO17,Commercial,,Legal Entities,-123.236322,49.254458
POI-533,VAD10033,Alpha Nanotech Inc.,,,3800 Wesbrook Mall,,commercial services,,https://www.alphananotechne.com/,Phone: (877) 419-0711; Email: info@alphananotechne.com,M-F: 9am - 6pm,,,Current,,,GISSTUD1,20180712231010,NIKT,20200714213602,{8E1EFB80-7DED-48B1-9232-A07DA920C2FB},CO17,Commercial,,Legal Entities,-123.230906,49.250034
POI-536,VAD10033,Canada Zhonghe Investment Ltd.,,,3800 Wesbrook Mall,,commercial services,,,,,,,Current,,,GISSTUD1,20180713171933,NIKT,20200714213608,{426C72F1-4DFE-42A2-A57E-460B038EB662},CO15,Commercial,,Legal Entities,-123.230909,49.250052
POI-544,VAD11034,Convergent Manufacturing Technologies,,,Donald Rix,,commercial services,,,,,,,Current,,,GISSTUD1,20180719232313,NIKT,20200714213743,{4FEC893A-4ACB-4CB8-B54E-994F48A9AC24},CO17,Commercial,,Legal Entities,-123.246461,49.262032
POI-542,VAD10080,Cognitive Improvement Centre,,,TEF3,,medical,,,,,,,Current,,,GISSTUD1,20180719175858,NIKT,20200714213709,{99DA05E9-E9A7-4547-959D-0B4FA93A3F29},ED4,Education,,Urban Facilities,-123.246322,49.261301
POI-532,VAD10042,Commercial Dog Walker Heart and Hound,,,Tamarack House,,commercial services,,,,,,,Current,,,GISSTUD1,20180712230648,NIKT,20200714213733,{B45AF266-FF66-45A6-BA81-6573EE74CDE2},,,,,-123.246372,49.259672
POI-531,VAD11034,Contextual Genomics Inc.,,,Donald Rix,,commercial services,,,,,,,Current,,,GISSTUD1,20180712230205,NIKT,20200714213740,{80984EF6-4698-40E0-BCD9-5C37ECC7BFAF},CO17,Commercial,,Legal Entities,-123.246373,49.262142
POI-535,VAD10033,ETC 3 Technology Centre,Emerging Technologies Centre,,MT Innovations,,commercial services,,,,,,,Current,,,GISSTUD1,20180713171359,NIKT,20200714213754,{2CD07E4E-9548-4465-B479-91C8FFCD1FA0},CO17,Commercial,,Legal Entities,-123.231059,49.250022
POI-529,VAD10615,Faculty Staff Housing and Relocation Services,,,Wesbrook Professional Centre,,campus_services,,http://www.hr.ubc.ca/housing-relocation/,Phone: (604) 822-6115,,,,Current,,,GISSTUD1,20180712225355,NIKT,20200714214017,{77C8CCB7-62C3-404C-8437-F05796BE18DF},,,,Academic,-123.236501,49.254539
POI-525,VAD10033,Frontier Sonde Inc,,,MT Innovations,,commercial services,,,Phone: (604) 757-3500,,,,Current,,,GISSTUD1,20180712211115,NIKT,20200714214032,{A246F5FF-B8D6-4EAA-B0FE-D96E3F2A44AE},CO17,Commercial,,Legal Entities,-123.230379,49.250177
POI-528,VAD10616,Mangrove Water Technologies,,,,,commercial services,,,,,,,Current,,,GISSTUD1,20180712225049,NIKT,20200714214036,{3ACEA73F-03CF-44E4-B324-C9A3289DDFED},CO17,Commercial,,Legal Entities,-123.249816,49.266553
POI-527,VAD11034,Motion Metrics International,,,Donald Rix,,commercial services,,http://www.motionmetrics.com/,Phone: (604) 822-5842,M-F: 9am - 5pm,,,Current,,,GISSTUD1,20180712211934,NIKT,20200714214040,{254D8D3D-D53C-4997-B232-AFFF8A23B366},CO17,Commercial,,Legal Entities,-123.246484,49.262115
POI-539,VAD10033,PCS Technologies," PCS Biofuels, Eve Research, PCI Combustion Tech",,MT Innovations,,commercial services,,,,,,,Current,,,GISSTUD1,20180713172251,NIKT,20200714214046,{101606F9-20B8-4A1A-81AC-C077EB7DABA1},CO17,Commercial,,Legal Entities,-123.230763,49.250294
POI-526,VAD10033,PI Pharma Inventor Inc,,,MT Innovations,,commercial services,,http://www.pharmainventor.com/index.html,Phone: (604) 339-3244,M-F: 8am - 5pm,,,Current,,,GISSTUD1,20180712211444,NIKT,20200714214051,{E1299E85-325E-4A80-8B19-52468F7EA228},CO17,Commercial,,Legal Entities,-123.230842,49.2502
POI-521,VAD11138,PhysioWorks,,,Village Square,,medical,,http://ptworks.ca/,Phone: (604) 566-2222,M-F: 7am - 7pm; Sat: 9am - 2pm,,,Current,,,GISSTUD1,20180706191934,NIKT,20200714214148,{06878151-F29D-42A8-963F-ACFDE66248B1},SD2,Health,,Urban Facilities,-123.236189,49.254102
POI-523,VAD11034,Renaissance Bioscience Corp,,,Donald Rix,,commercial services,,,,,,,Current,,,GISSTUD1,20180712205555,NIKT,20200714214155,{C765E805-B039-4037-9C73-1550BBC505F9},CO17,Commercial,,Legal Entities,-123.246287,49.261948
POI-530,VAD10181,S2G Biochemicals Inc,,,NRC Institute for Fuel Cell Innovation,,commercial services,,,Phone: (604) 221-8670,M-F: 8am - 4pm,,,Current,,,GISSTUD1,20180712225738,NIKT,20200714214200,{1825AC6D-AFBE-4AA6-80EF-D17CF174F42B},CO17,Commercial,,Legal Entities,-123.232476,49.245269
POI-537,VAD10033,Shougang International (Canada) Investment Ltd.,,,MT Innovations,,commercial services,,,,,,,Current,,,GISSTUD1,20180713172012,NIKT,20200714214206,{5BE6728F-443D-4FC8-AFE4-F46B90DA9A80},CO15,Commercial,,Legal Entities,-123.23091,49.250048
POI-534,VAD10033,Zyme Biotech Inc. ,,,MT Innovations,,commercial services,,,,,,,Current,,,GISSTUD1,20180712231150,NIKT,20200714214216,{76189D79-1D6C-4C33-B072-AB404EFF37E3},CO17,Commercial,,Legal Entities,-123.230697,49.250303
POI-175,VAD10436,St. Andrew's Hall,,,St. Andrew's Hall,,worship,,http://www.standrews.edu/,Phone: (604) 822-9720; Email: bpaul@standrews.edu,M-F: 9am - 5pm,N,Non-UBC,Current,Civic,,,,NIKT,20200715214911,{C5AC2B4C-6144-49D7-ACC3-4F8FB76D7E6B},CI1,Civic,5-10,Legal Entities,-123.251896,49.270357
POI-337,VAD10179,Cafe MOA,MOA Cafe,,Museum of Anthropology,,cafe,,https://visit.ubc.ca/eat-drink-and-stay/cafes/cafe-moa/,Phone: (604) 827-1443,Monday: 10:30am - 2:30pm; Tues-Sun: 10am - 4:30pm,N,SHHS,Current,Services,,,,NIKT,20200715214757,{2AB9245E-9CDD-436E-9DB6-EBD2EAA86AB5},CO4,Commercial,10-15,Legal Entities,-123.25917,49.269415
POI-505,VAD10179,Museum of Anthropology,,MOA,Museum of Anthropology,,attractions,,https://moa.ubc.ca/,Phone: (604) 822-5087; Email: info@moa.ubc.ca,Tues-Wed: 10am-5pm; Thurs: 10am-9pm; Fri-Sun: 10am-5pm,,,Current,,,GISSTUD1,20180117190435,NIKT,20200715214802,{413A4E94-1F32-4FD9-AFF6-E59708793CC4},CO12,Commercial,15-20,Legal Entities,-123.259366,49.269235
POI-512,VAD10486,University Village Medical and Dental Clinic,,,Yu,,medical,,http://www.universityvillageclinic.com/,Phone: (604) 222-2273,M-F: 8am - 4 pm; Sat: 9am - 3pm,,,Current,,,GISSTUD1,20180117190927,NIKT,20200713231309,{5827ACFB-EB7B-4FB7-BA68-2A7BA261DD00},SD1,Health,,Urban Facilities,-123.235633,49.253566
POI-508,VAD11031,UBC Health Clinic,,,Strangway,,medical,,https://clinic.familymed.ubc.ca/,Phone: (604) 822-5431; Fax: (604) 822-4089,M-F: 9am - 5pm,,,Current,,,GISSTUD1,20180117190435,NIKT,20200713231309,{42E94463-B54F-491A-AEBE-F3FDA673BB7C},SD1,Health,,Urban Facilities,-123.245843,49.266003
POI-522,VAD11139,Virtuous Pie,,,Village Square,,restaurant,,https://virtuouspie.com/locations/canada/ubc-wesbrook-village/,Phone: (604) 428-1060,Sun-Thurs: 11am - 10pm; Fri-Sat: 11am - 11pm,,,Current,,,GISSTUD1,20180706192943,NIKT,20200713231309,{D05BF436-B770-487F-BC75-148894D7CA22},CO2,Commercial,,Legal Entities,-123.235851,49.254019
POI-241,VAD10860,UBC Parking Impound Lot,,,2451 East Mall at Sopron Lane,,campus_services,,https://parking.ubc.ca/impounded-vehicles,Phone: (604) 827-4042,M-S: 24/7,N,Parking,Current,,,,,RACHELW,20200723221740,{FA5732BB-85DD-445A-9B40-B970A618FCD2},,,,,-123.24658,49.260421
POI-27,VAD10865,Nobel Biocare Oral Health Centre,Nobel Biocare,,David Strangway,,commercial_services,,http://www.dentistry.ubc.ca/the-nobel-biocare-oral-health-centre/,Phone: (604) 822-2112; Fax: (604) 822-3708,M-F: 8am - 12:30pm & 2pm - 5pm; Tues/Thurs: 6pm - 9pm; Sat: 9am - 12pm,N,UBC,Current,Services,,,,RACHELW,20200723215219,{1721B4C3-3AB3-49D7-B257-567188D1179D},SD2,Health,,Urban Facilities,-123.245555,49.265894
POI-278,VAD10224,Thunderbird Arena,Arena,,Doug Mitchell Centre,,athletics,,https://thunderbirdarena.ubc.ca/,Phone: (604) 822-6121; Email: ice.rink@ubc.ca,M-F: 9am - 5pm,N,Athletics,Current,Services,,,,RACHELW,20200723221000,{111EDCCD-E285-457C-B5F5-0557443583A8},DE3,Sports,,Urban Facilities,-123.241688,49.259933
POI-147,VAD10103,UBC Vantage College,Vantage College,,Orchard Commons,,faculty/school,,https://vantagecollege.ubc.ca/,Phone: (604) 827-0337; Email: info@vantagecollege.ubc.ca,Daily: 9am - 4pm,N,UBC,Current,Civic,,,,RACHELW,20200723215113,{C0D0B6B5-3BFE-4CC7-8026-4023DE7EE2E4},CI1,Civic,15-20,Legal Entities,-123.250932,49.260072
POI-369,VAD10128,Tea House,Tea House,,Nitobe Garden,,garden,,,,,N,UBC,Current,Civic,,,,RACHELW,20200723220958,{45F6BBB2-E357-44CB-9DA2-48CB70AED4D1},,,,,-123.259098,49.266185
POI-92,VAD10606,Save-On-Foods,,,Granite Terrace,,grocery,,http://www.saveonfoods.com/store/ubc,Phone: (604) 221-5999,Daily: 7am - 11pm,Y,Non-UBC,Current,Food,,,,RACHELW,20200723221407,{734DB7FD-D45F-4DEE-83C6-D4E410AD73E8},CO9,Commercial,15-20,Legal Entities,-123.236554,49.254766
POI-109,VAD11125,Research Ponds,,,,,garden,,,,,N,UBC,Current,,,,,RACHELW,20200723221332,{B8209770-DBE7-4768-BA3B-0E50879E9CC3},,,,,-123.232955,49.247599
POI-414,VAD10715,Canada Goose Child Care,Canada Goose,CCS2,Child Care Services - Tillicum/Canada Goose,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221007,{BFDCBB41-497B-4D5E-A476-59E6EA6D8B0D},BS6,Social welfare,,Urban Facilities,-123.234805,49.259585
POI-478,VAD10687,Acadia Child Care,Acadia,CCS3,Child Care Services - Acadia,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,<p>Acadia Child Care Services Centre</p> ,,,RACHELW,20200723221613,{EDCF1E78-D4EB-4569-A13D-1079AB27B292},BS6,Social welfare,,Urban Facilities,-123.234755,49.260817
POI-355,VAD10357,Xwi7xwa Library,,,First Nations Longhouse,,libraries,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/337.jpg,http://xwi7xwa.library.ubc.ca/,Information Desk: (604) 822-8738,M-F: 9am - 5pm; Sat/Sun: Closed,N,Library,Current,Civic,,,,RACHELW,20200723221612,{20820226-A8AB-44B4-B692-0CFDEF16FE83},CU2,Cultural,,Urban Facilities,-123.256614,49.265482
POI-73,VAD10605,Student Housing and Hopitality Services,SHHS Office,,Marine Drive Residence,,campus_services,,http://vancouver.housing.ubc.ca/,Phone: (604) 822-2812; Email: yearround@housing.ubc.ca; Fax: (604) 822-6935,M-F: 8:15am - 5pm ,N,SHHS,Current,,,,,RACHELW,20200723215207,{5E7237EC-FA1F-469B-BDE8-EE5BEC28DFA6},,,,Academic,-123.255587,49.261171
POI-451,VAD10863,Huckleberry Child Care,Huckleberry,,Spirit Park Apartments,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,SHHS,Current,Civic,<p>Huckleberry Child Care Services Centre</p>,,,RACHELW,20200723221428,{677C406F-699C-411A-A2A4-8DEFE3C20767},BS6,Social welfare,,Urban Facilities,-123.239447,49.261151
POI-429,VAD11120,Plant Science Field Building,Farm Market,,UBC Farm,,farmers market,,,,,N,UBC,Current,,,,,RACHELW,20200723221625,{0E2FEA72-0E4B-4F9A-A497-58E27E645CBD},CO9,Commercial,5-10,Legal Entities,-123.237846,49.250699
POI-399,VAD10711,Coho Child Care,Coho,CCS4,Child Care Services,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,"Office Hours, M-F: 8:30am - 4:30pm",N,SHHS,Current,Civic,,,,RACHELW,20200723221440,{49C73AC8-0185-438B-9EA7-9B2C2A477C12},BS6,Social welfare,,Urban Facilities,-123.233922,49.259908
POI-81,VAD11148,West Coast Suites,,,Walter Gage Residence,,campus_services,,http://suitesatubc.com/accommodations/west-coast-suites/,Phone: (604) 395-2540; Email: reservations@housing.ubc.ca; Fax: (604) 822-1001,,N,SHHS,Current,,,,,RACHELW,20200723201716,{2EF1F6BB-FA3D-49F6-B0C3-37469D695881},CO11,Commercial,10-15,Legal Entities,-123.248557,49.269554
POI-46,VAD11126,UBC Hospital,UBC Hospital,,Koerner Pavilion,,hospital,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/463.jpg,http://www.vch.ca/Locations-Services/result?res_id=652,Phone: (604) 822-7121; Fax: (604) 822-7653,Daily: 8am - 10pm,N,VCH,Current,Civic,,,,RACHELW,20200723201943,{4B659824-014D-44C4-9060-4A02C361FCE5},SD1,Health,,Urban Facilities,-123.246021,49.264184
POI-33,VAD11122,UBC Botanical Garden and Centre for Plant Research,Botanical Garden,,Botanical Garden,,garden,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/097.jpg,http://www.botanicalgarden.ubc.ca/centre-for-plant-research,Phone: (604) 822-4208; Email: garden.info@ubc.ca,Daily: 9:30am - 4:30pm; Summer Hours: Same as Daily but Thurs: 9:30am - 8pm,N,UBC,Current,Civic,,,,RACHELW,20200723201708,{6D5DC6B4-72E6-431E-A3EC-D46B8079B053},,,,,-123.249738,49.253233
